"","site.code","session","site.accession","tree.accession","id","crowngroup","subplot","rep","species","count","max","min","height.diff","value_dirichlet","vert.density"
"3586","DSUN","5","DSUN005","DSUN10216",10707,"2","10","DSUN005-10","all",10,14.7,10.4,4.3,25.2760453526735,0.0920073280016827
"3587","DSUN","5","DSUN005","DSUN10217",10708,"2","10","DSUN005-10","all",32,22.2,11.1,11.1,27.919418029683,0.103257269897886
"3588","DSUN","5","DSUN005","DSUN10219",10710,"2","10","DSUN005-10","all",20,12.2,9,3.2,22.7067026217485,0.275249123754928
"3589","DSUN","5","DSUN005","DSUN10227",10718,"2","10","DSUN005-10","all",29,20.4,12.6,7.8,37.788559900946,0.0983882086984649
"3590","DSUN","6","DSUN006","DSUN01004",13018,"2","1","DSUN006-1","all",32,19.1,12,7.1,70.0122488752625,0.0643750533074735
"3591","DSUN","6","DSUN006","DSUN01007",13021,"2","1","DSUN006-1","all",66,14.4,9.7,4.7,16.060388014055,0.874359522273076
"3592","DSUN","6","DSUN006","DSUN01020",13034,"2","1","DSUN006-1","all",51,25.6,12.2,13.4,26.2441718027305,0.145021537652705
"3593","DSUN","6","DSUN006","DSUN02024",13038,"2","2","DSUN006-2","all",6,17.1,11.7,5.4,9.469100375,0.117340725845998
"3594","DSUN","6","DSUN006","DSUN02025",13039,"2","2","DSUN006-2","all",82,28.8,12.2,16.6,27.914595100748,0.176959723697093
"3595","DSUN","6","DSUN006","DSUN02038",13052,"2","2","DSUN006-2","all",6,19.2,14.8,4.4,14.243480802598,0.095737578653361
"3596","DSUN","6","DSUN006","DSUN02044",13058,"2","2","DSUN006-2","all",51,23,12.2,10.8,28.436473145208,0.166062162424597
"3597","DSUN","6","DSUN006","DSUN02045",13059,"2","2","DSUN006-2","all",59,21.3,11.9,9.4,25.156320337628,0.249503729497852
"3598","DSUN","6","DSUN006","DSUN03052",13066,"3","3","DSUN006-3","all",10,13.3,10.5,2.8,9.0307499074805,0.395474197383124
"3599","DSUN","6","DSUN006","DSUN03053",13067,"2","3","DSUN006-3","all",48,19.2,10.2,9,32.6195974129215,0.163500893828342
"3600","DSUN","6","DSUN006","DSUN03061",13075,"2","3","DSUN006-3","all",6,20.7,18.8,1.9,19.168913606803,0.164740412608536
"3601","DSUN","6","DSUN006","DSUN03064",13078,"2","3","DSUN006-3","all",9,18.1,14.1,4,57.0402493772725,0.0394458303489904
"3602","DSUN","6","DSUN006","DSUN03068",13082,"2","3","DSUN006-3","all",7,13.4,12.8,0.6,33.1001886376875,0.352465262188359
"3603","DSUN","6","DSUN006","DSUN04080",13094,"2","4","DSUN006-4","all",3,14.6,13.4,1.2,47.9230469813075,0.0521669667827075
"3604","DSUN","6","DSUN006","DSUN04083",13097,"2","4","DSUN006-4","all",10,13.7,10.9,2.8,84.5301945558125,0.0422503294851697
"3605","DSUN","6","DSUN006","DSUN05102",13116,"2","5","DSUN006-5","all",25,16.4,14,2.4,57.5484838022495,0.181006795981991
"3606","DSUN","6","DSUN006","DSUN05103",13117,"2","5","DSUN006-5","all",5,14.5,12.6,1.9,71.4317564128695,0.0368404625550311
"3607","DSUN","6","DSUN006","DSUN05104",13118,"2","5","DSUN006-5","all",6,16.7,13.1,3.6,50.03512238296,0.0333099348475716
"3608","DSUN","6","DSUN006","DSUN05105",13119,"2","5","DSUN006-5","all",8,13,11.7,1.3,13.5533400225,0.454046467042818
"3609","DSUN","6","DSUN006","DSUN06111",13125,"2","6","DSUN006-6","all",6,13.2,12.1,1.1,23.0548856212415,0.236589569089857
"3610","DSUN","6","DSUN006","DSUN06115",13129,"2","6","DSUN006-6","all",11,14.8,12.5,2.3,53.5537537928,0.0893048265889284
"3611","DSUN","6","DSUN006","DSUN06119",13133,"2","6","DSUN006-6","all",17,15.6,11.9,3.7,41.752983238936,0.110042306876649
"3612","DSUN","6","DSUN006","DSUN06124",13138,"2","6","DSUN006-6","all",3,13.7,13.3,0.399999999999999,12.932219644429,0.579946846420205
"3613","DSUN","6","DSUN006","DSUN07129",13143,"2","7","DSUN006-7","all",19,15.7,12.9,2.8,36.0777549,0.188085824756082
"3614","DSUN","6","DSUN006","DSUN07131",13145,"2","7","DSUN006-7","all",10,14.9,13.2,1.7,59.978387597926,0.0980745427938092
"3615","DSUN","6","DSUN006","DSUN07137",13151,"2","7","DSUN006-7","all",23,15.6,13.5,2.1,78.1851119357115,0.140082691975765
"3616","DSUN","6","DSUN006","DSUN07146",13160,"2","7","DSUN006-7","all",36,15.7,12,3.7,33.1306303359375,0.293677772836567
"3617","DSUN","6","DSUN006","DSUN08148",13162,"2","8","DSUN006-8","all",4,11.2,10.8,0.399999999999999,27.0922711105,0.369108959496732
"3618","DSUN","6","DSUN006","DSUN08152",13166,"2","8","DSUN006-8","all",24,12.5,9.4,3.1,45.9417150541145,0.168516466456504
"3619","DSUN","6","DSUN006","DSUN08153",13167,"2","8","DSUN006-8","all",32,13.5,10.8,2.7,25.6440847679995,0.462167082938418
"3620","DSUN","6","DSUN006","DSUN08164",13178,"2","8","DSUN006-8","all",19,16,15.2,0.800000000000001,64.3910836725885,0.36883988660235
"3621","DSUN","6","DSUN006","DSUN08168",13182,"2","8","DSUN006-8","all",6,12.1,10.1,2,31.430962115533,0.0954472850360956
"3622","DSUN","6","DSUN006","DSUN09183",13197,"2","9","DSUN006-9","all",20,14.2,11.4,2.8,14.499041698506,0.492643396121356
"3623","DSUN","6","DSUN006","DSUN09188",13202,"2","9","DSUN006-9","all",2,14.6,13,1.6,27.4306639350275,0.0455694402060687
"3624","DSUN","6","DSUN006","DSUN09189",13203,"2","9","DSUN006-9","all",15,14.3,13.3,1,17.84404977125,0.840616350676612
"3625","DSUN","6","DSUN006","DSUN09194",13208,"2","9","DSUN006-9","all",7,16.7,13.8,2.9,78.639677184603,0.0306943414554209
"3626","DSUN","6","DSUN006","DSUN10214",13228,"2","10","DSUN006-10","all",5,17.1,14.2,2.9,41.148758058097,0.04190012074241
"3627","DSUN","6","DSUN006","DSUN10216",13229,"2","10","DSUN006-10","all",15,18.5,11.7,6.8,25.2760453526735,0.0872716567074784
"3628","DSUN","6","DSUN006","DSUN10217",13230,"2","10","DSUN006-10","all",27,20.1,14,6.1,27.919418029683,0.158535880063506
"3629","DSUN","6","DSUN006","DSUN10219",13232,"2","10","DSUN006-10","all",23,12.2,10.1,2.1,22.7067026217485,0.482341321627683
"3630","DSUN","7","DSUN007","DSUN01001",15537,"2","1","DSUN007-1","all",2,11.8,8.8,3,40.1289211621035,0.0166131220915115
"3631","DSUN","7","DSUN007","DSUN01004",15540,"2","1","DSUN007-1","all",34,20.2,13.2,7,70.0122488752625,0.0693756154840362
"3632","DSUN","7","DSUN007","DSUN01007",15543,"2","1","DSUN007-1","all",86,15.9,9.8,6.1,16.060388014055,0.877834373827067
"3633","DSUN","7","DSUN007","DSUN01015",15551,"3","1","DSUN007-1","all",10,9.9,7.4,2.5,5.8232,0.686907542244814
"3634","DSUN","7","DSUN007","DSUN01020",15556,"2","1","DSUN007-1","all",42,31.8,19.3,12.5,26.2441718027305,0.128028425711282
"3635","DSUN","7","DSUN007","DSUN02024",15560,"2","2","DSUN007-2","all",8,18.4,15.1,3.3,9.469100375,0.256016129118541
"3636","DSUN","7","DSUN007","DSUN02025",15561,"2","2","DSUN007-2","all",75,27.3,12.7,14.6,27.914595100748,0.184025105247979
"3637","DSUN","7","DSUN007","DSUN02038",15574,"2","2","DSUN007-2","all",14,22.4,16.9,5.5,14.243480802598,0.178710146819607
"3638","DSUN","7","DSUN007","DSUN02044",15580,"2","2","DSUN007-2","all",38,22,12.6,9.4,28.436473145208,0.14216084993545
"3639","DSUN","7","DSUN007","DSUN02045",15581,"2","2","DSUN007-2","all",62,21.3,12,9.3,25.156320337628,0.265009610992069
"3640","DSUN","7","DSUN007","DSUN03052",15588,"3","3","DSUN007-3","all",7,16.7,12.2,4.5,9.0307499074805,0.172250983749094
"3641","DSUN","7","DSUN007","DSUN03053",15589,"2","3","DSUN007-3","all",43,19.3,11.6,7.7,32.6195974129215,0.171198176167663
"3642","DSUN","7","DSUN007","DSUN03061",15597,"2","3","DSUN007-3","all",4,21.3,18.5,2.8,19.168913606803,0.0745254247514805
"3643","DSUN","7","DSUN007","DSUN03064",15600,"2","3","DSUN007-3","all",6,26.4,17.4,9,57.0402493772725,0.0116876534367379
"3644","DSUN","7","DSUN007","DSUN04073",15609,"2","4","DSUN007-4","all",1,12.2,12.2,0,36.833072365364,NA
"3645","DSUN","7","DSUN007","DSUN04080",15616,"2","4","DSUN007-4","all",1,12.4,12.4,0,47.9230469813075,NA
"3646","DSUN","7","DSUN007","DSUN04083",15619,"2","4","DSUN007-4","all",40,16.5,10.4,6.1,84.5301945558125,0.0775743754481803
"3647","DSUN","7","DSUN007","DSUN05097",15633,"3","5","DSUN007-5","all",2,16,14.6,1.4,66.8600264745705,0.0213665998040663
"3648","DSUN","7","DSUN007","DSUN05102",15638,"2","5","DSUN007-5","all",69,21.3,14.5,6.8,57.5484838022495,0.176321914203633
"3649","DSUN","7","DSUN007","DSUN05103",15639,"2","5","DSUN007-5","all",9,22.1,16.5,5.6,71.4317564128695,0.0224989967746797
"3650","DSUN","7","DSUN007","DSUN05105",15641,"2","5","DSUN007-5","all",14,15,11.2,3.8,13.5533400225,0.271830450663792
"3651","DSUN","7","DSUN007","DSUN06111",15647,"2","6","DSUN007-6","all",51,24.9,13,11.9,23.0548856212415,0.185891804284887
"3652","DSUN","7","DSUN007","DSUN06115",15651,"2","6","DSUN007-6","all",29,16.8,10.4,6.4,53.5537537928,0.0846112490551353
"3653","DSUN","7","DSUN007","DSUN06119",15655,"2","6","DSUN007-6","all",35,17.2,12.2,5,41.752983238936,0.167652691065013
"3654","DSUN","7","DSUN007","DSUN06124",15660,"2","6","DSUN007-6","all",27,11.3,9.6,1.7,12.932219644429,1.22812273359572
"3655","DSUN","7","DSUN007","DSUN07129",15665,"2","7","DSUN007-7","all",49,22.3,14.8,7.5,36.0777549,0.181090351975681
"3656","DSUN","7","DSUN007","DSUN07130",15666,"2","7","DSUN007-7","all",53,12.9,8.9,4,30.296237591492,0.437348035708598
"3657","DSUN","7","DSUN007","DSUN07131",15667,"2","7","DSUN007-7","all",20,11.7,10,1.7,59.978387597926,0.196149085587619
"3658","DSUN","7","DSUN007","DSUN07137",15673,"2","7","DSUN007-7","all",43,25.7,18.2,7.5,78.1851119357115,0.0733302439734003
"3659","DSUN","7","DSUN007","DSUN07146",15682,"2","7","DSUN007-7","all",60,18.4,12.8,5.6,33.1306303359375,0.323395166516458
"3660","DSUN","7","DSUN007","DSUN08148",15684,"2","8","DSUN007-8","all",15,16,13,3,27.0922711105,0.184554479748366
"3661","DSUN","7","DSUN007","DSUN08152",15688,"2","8","DSUN007-8","all",45,18,9.2,8.8,45.9417150541145,0.111307041054367
"3662","DSUN","7","DSUN007","DSUN08153",15689,"2","8","DSUN007-8","all",47,19.1,11.6,7.5,25.6440847679995,0.244370845103689
"3663","DSUN","7","DSUN007","DSUN08164",15700,"2","8","DSUN007-8","all",29,16.2,11,5.2,64.3910836725885,0.0866101758013617
"3664","DSUN","7","DSUN007","DSUN09183",15719,"2","9","DSUN007-9","all",55,17,12.3,4.7,14.499041698506,0.807096627688178
"3665","DSUN","7","DSUN007","DSUN09188",15724,"2","9","DSUN007-9","all",4,17.7,14.2,3.5,27.4306639350275,0.0416634881884056
"3666","DSUN","7","DSUN007","DSUN09189",15725,"2","9","DSUN007-9","all",19,18.3,11.7,6.6,17.84404977125,0.161330410735915
"3667","DSUN","7","DSUN007","DSUN09194",15730,"2","9","DSUN007-9","all",22,19.3,13.5,5.8,78.639677184603,0.0482339651442328
"3668","DSUN","7","DSUN007","DSUN10216",15751,"2","10","DSUN007-10","all",93,14.5,10.4,4.1,25.2760453526735,0.897408060192022
"3669","DSUN","7","DSUN007","DSUN10217",15752,"2","10","DSUN007-10","all",48,21.3,10.2,11.1,27.919418029683,0.154885904846829
"3670","DSUN","7","DSUN007","DSUN10219",15754,"2","10","DSUN007-10","all",16,12.1,9,3.1,22.7067026217485,0.227302502197618
"3671","DSUN","7","DSUN007","DSUN10227",15762,"2","10","DSUN007-10","all",18,20.2,9.2,11,37.788559900946,0.0433031489067852
"3672","DSUN","8","DSUN008","DSUN01001",18059,"2","1","DSUN008-1","all",4,12.9,12.3,0.6,40.1289211621035,0.166131220915116
"3673","DSUN","8","DSUN008","DSUN01007",18065,"2","1","DSUN008-1","all",14,17.9,15.9,2,16.060388014055,0.435854973981579
"3674","DSUN","8","DSUN008","DSUN01020",18078,"2","1","DSUN008-1","all",12,20.4,17.9,2.5,26.2441718027305,0.182897751016117
"3675","DSUN","8","DSUN008","DSUN02025",18083,"2","2","DSUN008-2","all",16,16.7,14.3,2.4,27.914595100748,0.238823692144044
"3676","DSUN","8","DSUN008","DSUN02038",18096,"2","2","DSUN008-2","all",5,13.7,12.9,0.799999999999999,14.243480802598,0.438797235494572
"3677","DSUN","8","DSUN008","DSUN02045",18103,"2","2","DSUN008-2","all",26,18.3,15.7,2.6,25.156320337628,0.397514416488103
"3678","DSUN","8","DSUN008","DSUN03053",18111,"2","3","DSUN008-3","all",11,19.1,15.6,3.5,32.6195974129215,0.0963487410059871
"3679","DSUN","8","DSUN008","DSUN03061",18119,"2","3","DSUN008-3","all",14,18.1,16.4,1.7,19.168913606803,0.429617154449711
"3680","DSUN","8","DSUN008","DSUN03064",18122,"2","3","DSUN008-3","all",10,19.3,16.7,2.6,57.0402493772725,0.0674287698273341
"3681","DSUN","8","DSUN008","DSUN03068",18126,"2","3","DSUN008-3","all",9,17,14.1,2.9,33.1001886376875,0.093759232306263
"3682","DSUN","8","DSUN008","DSUN04073",18131,"2","4","DSUN008-4","all",7,14.5,13.7,0.800000000000001,36.833072365364,0.237558244210658
"3683","DSUN","8","DSUN008","DSUN04080",18138,"2","4","DSUN008-4","all",8,14,12.3,1.7,47.9230469813075,0.0981966433556848
"3684","DSUN","8","DSUN008","DSUN04083",18141,"2","4","DSUN008-4","all",11,16.8,14.2,2.6,84.5301945558125,0.0500503903132009
"3685","DSUN","8","DSUN008","DSUN05102",18160,"2","5","DSUN008-5","all",30,19.4,16.7,2.7,57.5484838022495,0.193073915714123
"3686","DSUN","8","DSUN008","DSUN05103",18161,"2","5","DSUN008-5","all",21,20.7,15.7,5,71.4317564128695,0.0587973782378296
"3687","DSUN","8","DSUN008","DSUN05104",18162,"2","5","DSUN008-5","all",11,16.4,13.5,2.9,50.03512238296,0.0758088172393008
"3688","DSUN","8","DSUN008","DSUN05105",18163,"2","5","DSUN008-5","all",4,15.8,15.2,0.600000000000001,13.5533400225,0.491883672629718
"3689","DSUN","8","DSUN008","DSUN06111",18169,"2","6","DSUN008-6","all",5,14.9,13.6,1.3,23.0548856212415,0.166825978204386
"3690","DSUN","8","DSUN008","DSUN06115",18173,"2","6","DSUN008-6","all",5,13.8,10.9,2.9,53.5537537928,0.0321945299615259
"3691","DSUN","8","DSUN008","DSUN06119",18177,"2","6","DSUN008-6","all",14,15.8,11.8,4,41.752983238936,0.0838263455325065
"3692","DSUN","8","DSUN008","DSUN06124",18182,"2","6","DSUN008-6","all",8,14.8,13,1.8,12.932219644429,0.343672205286046
"3693","DSUN","8","DSUN008","DSUN07129",18187,"2","7","DSUN008-7","all",10,14.7,12.3,2.4,36.0777549,0.115491295902858
"3694","DSUN","8","DSUN008","DSUN07131",18189,"2","7","DSUN008-7","all",14,13.9,12.9,1,59.978387597926,0.233417411849266
"3695","DSUN","8","DSUN008","DSUN07137",18195,"2","7","DSUN008-7","all",5,18,15.7,2.3,78.1851119357115,0.0278046931142822
"3696","DSUN","8","DSUN008","DSUN07146",18204,"2","7","DSUN008-7","all",28,16.3,11.9,4.4,33.1306303359375,0.192077129203714
"3697","DSUN","8","DSUN008","DSUN08152",18210,"2","8","DSUN008-8","all",17,17.3,14.8,2.5,45.9417150541145,0.148013629704296
"3698","DSUN","8","DSUN008","DSUN08153",18211,"2","8","DSUN008-8","all",14,18.1,14.3,3.8,25.6440847679995,0.143667070189739
"3699","DSUN","8","DSUN008","DSUN08168",18226,"2","8","DSUN008-8","all",5,16.2,15.1,1.1,31.430962115533,0.144617098539539
"3700","DSUN","8","DSUN008","DSUN09182",18240,"2","9","DSUN008-9","all",10,14.5,12.8,1.7,16.275,0.361434896539261
"3701","DSUN","8","DSUN008","DSUN09183",18241,"2","9","DSUN008-9","all",5,15.2,13.7,1.5,14.499041698506,0.229900251523299
"3702","DSUN","8","DSUN008","DSUN09188",18246,"2","9","DSUN008-9","all",2,14.2,13.8,0.399999999999999,27.4306639350275,0.182277760824275
"3703","DSUN","8","DSUN008","DSUN09189",18247,"2","9","DSUN008-9","all",1,15.3,15.3,0,17.84404977125,NA
"3704","DSUN","8","DSUN008","DSUN10216",18273,"2","10","DSUN008-10","all",26,18.9,15.2,3.7,25.2760453526735,0.278011331637517
"3705","DSUN","8","DSUN008","DSUN10217",18274,"2","10","DSUN008-10","all",21,20.2,16.7,3.5,27.919418029683,0.214904192974975
"3706","DSUN","9","DSUN009","DSUN01007",20587,"2","1","DSUN009-1","all",8,18,16.2,1.8,16.060388014055,0.276733316813701
"3707","DSUN","9","DSUN009","DSUN01020",20600,"2","1","DSUN009-1","all",15,24.6,21.6,3,26.2441718027305,0.190518490641789
"3708","DSUN","9","DSUN009","DSUN02025",20605,"2","2","DSUN009-2","all",11,25.4,22.2,3.2,27.914595100748,0.123143466261772
"3709","DSUN","9","DSUN009","DSUN02045",20625,"2","2","DSUN009-2","all",5,17.2,15.8,1.4,25.156320337628,0.141969434460037
"3710","DSUN","9","DSUN009","DSUN03053",20633,"2","3","DSUN009-3","all",8,20.2,17.8,2.4,32.6195974129215,0.102188058642714
"3711","DSUN","9","DSUN009","DSUN03061",20641,"2","3","DSUN009-3","all",4,18.5,17.7,0.800000000000001,19.168913606803,0.260838986630182
"3712","DSUN","9","DSUN009","DSUN04073",20653,"2","4","DSUN009-4","all",7,13.5,12,1.5,36.833072365364,0.126697730245685
"3713","DSUN","9","DSUN009","DSUN05102",20682,"2","5","DSUN009-5","all",17,20,16.4,3.6,57.5484838022495,0.0820564141785024
"3714","DSUN","9","DSUN009","DSUN05103",20683,"2","5","DSUN009-5","all",10,16.3,14.2,2.1,71.4317564128695,0.0666636941471991
"3715","DSUN","9","DSUN009","DSUN05104",20684,"2","5","DSUN009-5","all",5,10.8,9,1.8,50.03512238296,0.0555165580792859
"3716","DSUN","9","DSUN009","DSUN05105",20685,"2","5","DSUN009-5","all",11,16.2,13.1,3.1,13.5533400225,0.26180905156098
"3717","DSUN","9","DSUN009","DSUN06111",20691,"2","6","DSUN009-6","all",4,15.2,14,1.2,23.0548856212415,0.144582514443801
"3718","DSUN","9","DSUN009","DSUN06115",20695,"2","6","DSUN009-6","all",13,16.5,11.2,5.3,53.5537537928,0.0458012746999822
"3719","DSUN","9","DSUN009","DSUN06119",20699,"2","6","DSUN009-6","all",19,16,12.8,3.2,41.752983238936,0.142205407599788
"3720","DSUN","9","DSUN009","DSUN06124",20704,"2","6","DSUN009-6","all",5,15.1,14.3,0.799999999999999,12.932219644429,0.483289038683503
"3721","DSUN","9","DSUN009","DSUN07137",20717,"2","7","DSUN009-7","all",23,23.1,19.2,3.9,78.1851119357115,0.075429141833104
"3722","DSUN","9","DSUN009","DSUN07146",20726,"2","7","DSUN009-7","all",17,15.5,12.8,2.7,33.1306303359375,0.190044566989918
"3723","DSUN","9","DSUN009","DSUN08152",20732,"2","8","DSUN009-8","all",18,17,13.4,3.6,45.9417150541145,0.108833551253159
"3724","DSUN","9","DSUN009","DSUN08153",20733,"2","8","DSUN009-8","all",21,14.6,12.8,1.8,25.6440847679995,0.454945722267506
"3725","DSUN","9","DSUN009","DSUN08164",20744,"2","8","DSUN009-8","all",11,17,15.1,1.9,64.3910836725885,0.0899111080914317
"3726","DSUN","9","DSUN009","DSUN08168",20748,"2","8","DSUN009-8","all",7,16.4,14.4,2,31.430962115533,0.111355165875445
"3727","DSUN","9","DSUN009","DSUN09188",20768,"2","9","DSUN009-9","all",4,11,9.8,1.2,27.4306639350275,0.121518507216183
"3728","DSUN","9","DSUN009","DSUN09189",20769,"2","9","DSUN009-9","all",18,18.5,14.1,4.4,17.84404977125,0.229259004729985
"3729","DSUN","10","DSUN010","DSUN01007",23109,"2","1","DSUN010-1","all",16,17.2,12.8,4.4,16.060388014055,0.226418168302119
"3730","DSUN","10","DSUN010","DSUN01020",23122,"2","1","DSUN010-1","all",15,23.9,15.2,8.7,26.2441718027305,0.0656960312557891
"3731","DSUN","10","DSUN010","DSUN02025",23127,"2","2","DSUN010-2","all",10,24.3,20.7,3.6,27.914595100748,0.0995098717266848
"3732","DSUN","10","DSUN010","DSUN02038",23140,"2","2","DSUN010-2","all",5,20.4,18.1,2.3,14.243480802598,0.152625125389416
"3733","DSUN","10","DSUN010","DSUN02044",23146,"2","2","DSUN010-2","all",6,16.2,13.4,2.8,28.436473145208,0.0753559392514978
"3734","DSUN","10","DSUN010","DSUN02045",23147,"2","2","DSUN010-2","all",8,18.1,15.3,2.8,25.156320337628,0.113575547568029
"3735","DSUN","10","DSUN010","DSUN03053",23155,"2","3","DSUN010-3","all",9,19.4,17.2,2.2,32.6195974129215,0.125412617425149
"3736","DSUN","10","DSUN010","DSUN03064",23166,"2","3","DSUN010-3","all",7,15.5,14.1,1.4,57.0402493772725,0.0876574007755343
"3737","DSUN","10","DSUN010","DSUN03068",23170,"2","3","DSUN010-3","all",5,14.6,13.2,1.4,33.1001886376875,0.107897529241334
"3738","DSUN","10","DSUN010","DSUN04073",23175,"2","4","DSUN010-4","all",3,13.8,13.2,0.600000000000001,36.833072365364,0.135747568120376
"3739","DSUN","10","DSUN010","DSUN04080",23182,"2","4","DSUN010-4","all",5,16.1,15.6,0.500000000000002,47.9230469813075,0.208667867130829
"3740","DSUN","10","DSUN010","DSUN04082",23184,"2","4","DSUN010-4","all",4,12.8,12.2,0.600000000000001,35.732907209873,0.186569389037135
"3741","DSUN","10","DSUN010","DSUN04083",23185,"2","4","DSUN010-4","all",8,15.1,14.4,0.699999999999999,84.5301945558125,0.135201054352543
"3742","DSUN","10","DSUN010","DSUN05102",23204,"2","5","DSUN010-5","all",24,18.7,13.7,5,57.5484838022495,0.0834079315885013
"3743","DSUN","10","DSUN010","DSUN05103",23205,"2","5","DSUN010-5","all",12,16.9,12.4,4.5,71.4317564128695,0.0373316687224315
"3744","DSUN","10","DSUN010","DSUN05104",23206,"2","5","DSUN010-5","all",10,10.8,8.4,2.4,50.03512238296,0.0832748371189289
"3745","DSUN","10","DSUN010","DSUN05105",23207,"2","5","DSUN010-5","all",13,16.7,14.2,2.5,13.5533400225,0.383669264651181
"3746","DSUN","10","DSUN010","DSUN06111",23213,"2","6","DSUN010-6","all",7,15.8,13.9,1.9,23.0548856212415,0.159801726490517
"3747","DSUN","10","DSUN010","DSUN06115",23217,"2","6","DSUN010-6","all",13,16.7,14.7,2,53.5537537928,0.121373377954953
"3748","DSUN","10","DSUN010","DSUN06119",23221,"2","6","DSUN010-6","all",16,16,13.4,2.6,41.752983238936,0.147386981156055
"3749","DSUN","10","DSUN010","DSUN06124",23226,"2","6","DSUN010-6","all",10,15.2,13.2,2,12.932219644429,0.386631230946802
"3750","DSUN","10","DSUN010","DSUN07129",23231,"2","7","DSUN010-7","all",5,16.1,15.3,0.800000000000001,36.0777549,0.173236943854286
"3751","DSUN","10","DSUN010","DSUN07130",23232,"2","7","DSUN010-7","all",4,16.4,15.7,0.699999999999999,30.296237591492,0.188613708122306
